E,L
10965,0.02638293058020699
10966,0.02373473532610096
10967,0.00821295476671312
10968,0.061470665800839736
10969,0.019154553531739435
10970,0.008493189565761432
10971,0.014454235988111406
10972,0.015316022492801526
10973,0.019169943792285683
10974,0.009619919594271062
10975,0.008043622069692896
10976,0.006085590604041042
10977,0.006471079121754455
10978,0.007394446700067152
10979,0.006737678086692094
10980,0.0066662980731419345
10981,0.012209635948691486
10982,0.007286418942121317
10983,0.0029808928192756154
10984,0.005028914196915979
10985,0.01075035636619267
10986,0.009337501271751253
10987,0.012900654130702389
10988,0.004851742470497268
10989,0.0058819939646307835
10990,0.004743587777203492
10991,0.012003962679046234
10992,0.02803582311971856
10993,0.010404793558739574
10994,0.014006966552394447
10995,0.015382197014736136
10996,0.0075679314214577185
10997,0.00973200005138287
10998,0.020719514883300344
10999,0.01812087426147703
11000,0.005552230272614055
11001,0.024924011595243985
11002,0.008481198146491562
11003,0.008135633042359064
11004,0.004161823879022882
11005,0.0038642314889288884
11006,0.023524062935638704
11007,0.019502672483522363
11008,0.02608970059239601
11009,0.011879433530266829
11010,0.040263988898262944
11011,0.01793558251075957
11012,0.013050509032219566
11013,0.010874116147991695
11014,0.014823160594143988
11015,0.00766223107196801
11016,0.018664219994403947
11017,0.0163495155279921
11018,0.005866314175015427
11019,0.016015640012187103
11020,0.004136822572946073
11021,0.010318474935762597
11022,0.018372578915332713
11023,0.011794714112681558
11024,0.0032478973198155777
11025,0.010810984460266359
11026,0.007901694501803416
11027,0.01563167617372321
11028,0.0028115774931528796
11029,0.004679114552994858
11030,0.006591658516635912
11031,0.011204942927119082
11032,0.01759657083070856
11033,0.011414644365892472
11034,0.008820479805543534
11035,0.009432612045450449
11036,0.006466772997409745
11037,0.0620502793708413
11038,0.010934362578608183
11039,0.01344793266638685
11040,0.015348950354996843
11041,0.011678907483150714
11042,0.010113325911885176
11043,0.012776522414176816
11044,0.006595249957372261
11045,0.006174342475099422
11046,0.019634022843012338
11047,0.022056989753817587
11048,0.00794369567644913
11049,0.007558822395057443
11050,0.020597976454014177
11051,0.012800835675834196
11052,0.03444167969191992
11053,0.007578740594582674
11054,0.011437062559938586
11055,0.020981750975549163
11056,0.08616934771135068
11057,0.11357539881946963
11058,0.019373482959966472
11059,0.04085013414910326
11060,0.03059641769880533
11061,0.0259906893521513
11062,0.008094889560709553
11063,0.007730506645743133
11064,0.016722014292543132
11065,0.007115911747608955
11066,0.008645135568642378
11067,0.0025910702422006883
11068,0.004275436936739924
11069,0.0051267707184938765
11070,0.01154039557381497
11071,0.02531471303411749
11072,0.013300606978637199
11073,0.034152184542121315
11074,0.003246560179632364
11075,0.05909634508157688
11076,0.006573633774402044
11077,0.014169351502451777
11078,0.00779322866340006
11079,0.01417245148165514
11080,0.010416543092602785
11081,0.0033848805001072953
11082,0.021865878646875277
11083,0.014742239483881283
11084,0.005596978202565446
11085,0.010218520147269082
11086,0.0060123636782823935
11087,0.008114757420903129
11088,0.006425829907479836
11089,0.019072079068619085
11090,0.07414435056023992
11091,0.010920642334591328
11092,0.005977939527959134
11093,0.0039104480561663844
11094,0.032189380733415686
11095,0.009403454524793495
11096,0.04124191252839764
11097,0.013424908528563083
11098,0.010814409137815666
11099,0.032752774004655066
11100,0.01047328434637903
11101,0.00445180412866888
11102,0.021512200677739186
11103,0.01646551891074216
11104,0.0037102357067949165
11105,0.00461189874129948
11106,0.0023066590558636457
11107,0.0035621938464899545
11108,0.010560287164657574
11109,0.0030551782272055083
11110,0.008299070128645662
11111,0.013728187972189384
11112,0.006569791853632879
11113,0.00853004103155071
11114,0.004459243433585223
11115,0.020586481608082366
11116,0.02052415876473765
11117,0.010072330614118958
11118,0.003417214801559637
11119,0.007962540926101774
11120,0.010854802669793115
11121,0.007103228702499337
11122,0.013753933691854639
11123,0.011437743221460843
11124,0.01166404569607414
11125,0.008937029596010698
11126,0.0258788199112769
11127,0.0188053661490457
11128,0.0142458507994461
11129,0.0305603981976656
11130,0.0011519448771560067
11131,0.013146994561518454
11132,0.07305442306252605
11133,0.017992114772845815
11134,0.11228900942211983
11135,0.033852003323285446
11136,0.05446769466391223
11137,0.0016002627909111446
11138,0.0981451604767119
11139,0.06515085855152082
11140,0.02490340693560212
11141,0.0423403172638078
11142,0.02823709804494438
11143,0.014569062015100703
11144,0.015622070797442109
11145,0.23967880708981962
11146,0.055123198791437684
11147,0.006491873073293164
11148,0.003985219943747239
11149,0.016169735093680554
11150,0.028768365421065686
11151,0.009640934861307888
11152,0.014648367144496369
11153,0.014643945540744547
11154,0.00369969998782004
11155,0.010866595418998527
11156,0.021090980109994426
11157,0.009144152448421967
11158,0.020357372030786056
11159,0.010638496369317638
11160,0.025570709376166338
11161,0.014578879415099917
11162,0.011423417702236939
11163,0.00426862097170349
11164,0.01757707011991141
11165,0.01942196205330031
11166,0.004402419448445957
11167,0.012075483013108065
11168,0.024302936941862734
11169,0.025684006891440563
11170,0.0075049427046475405
11171,0.007060621856465872
11172,0.006290150475149163
11173,0.007731286697569722
11174,0.011451270671848578
11175,0.00843124765381048
11176,0.009164412146999064
11177,0.0023810606880100113
11178,0.0036614950498477586
11179,0.0032172065522691226
11180,0.0029286851998848503
11181,0.006279017916832344
11182,0.005495745445350098
11183,0.0034333804041985
11184,0.00535260628106076
11185,0.0021121375428669945
11186,0.0014619610117895538
11187,0.003988247986275489
11188,0.0028044767782957644
11189,0.013799915253372869
11190,0.009093000054979728
11191,0.002112460650530936
11192,0.006005288086344785
11193,0.00412391973733852
11194,0.005384651706461579
11195,0.0039970020014988734
11196,0.009301701887291777
11197,0.002208576917390542
11198,0.0018419147645774572
11199,0.001076234639853112
11200,0.008562478379523465
11201,0.006065162240202471
11202,0.003709723978949815
11203,0.0018250000000125043
11204,0.010277311370200125
11205,0.002994391590965648
11206,0.004848254118741837
11207,0.00820844083855393
11208,0.006436700785339464
11209,0.0028098087123628584
11210,0.007496842001783908
11211,0.006946161529934449
11212,0.004047731463431032
11213,0.009128963632307807
11214,0.005218123130015009
11215,0.021413289378328336
11216,0.004281890353569809
11217,0.0038981852187906043
11218,0.008817467720376709
11219,0.0031130102794552595
11220,0.003034897197604542
11221,0.008429185963071753
11222,0.0025521042298417363
11223,0.004827922327466515
11224,0.004963195039477589
11225,0.002160231469084452
11226,0.002522190516197283
11227,0.01907654145802094
11228,0.002310819118856876
11229,0.003948693074932097
11230,0.012191951812569267
11231,0.006007598022515022
11232,0.019236609368603413
11233,0.011193767238958038
11234,0.015206434855024018
11235,0.018990291045688536
11236,0.019325296220234347
11237,0.011830997633342215
11238,0.03495252644659451
11239,0.008973045525352006
11240,0.0332418378703734
11241,0.012370314345227139
11242,0.016652589288155193
11243,0.015903248473188913
11244,0.011109097623118404
11245,0.00906056317235198
11246,0.003692774566635229
11247,0.0045034707726413735
11248,0.0036416547063130252
11249,0.0032632575748723293
11250,0.011145110183395543
11251,0.008479821342457687
11252,0.005989171311628672
11253,0.007198007571544516
11254,0.003202524785221078
11255,0.007262754298483373
11256,0.0023666949528805188
11257,0.0069263537304954615
11258,0.0034284126064369294
11259,0.003063625629870789
11260,0.004013144029319051
11261,0.012380144183319012
11262,0.012860202370112905
11263,0.012814559883190055
11264,0.009584529200754996
11265,0.00730055395157737
11266,0.00474405954852914
11267,0.003208232067670656
11268,0.0017739799886134354
11269,0.008151934371671802
11270,0.0056620601374312235
11271,0.0015370263498159585
11272,0.0040191701879803855
11273,0.006281247089557983
11274,0.010821973988143871
11275,0.0037639135218477085
11276,0.0054532824977229985
11277,0.006186976806175324
11278,0.007167951032188515
11279,0.006277518379102854
11280,0.014717240230428209
11281,0.0028526005679076812
11282,0.003553630819317815
11283,0.002366892477491551
11284,0.0021058708412350427
11285,0.005439929411311254
11286,0.0036168324539532066
11287,0.008999349587611347
11288,0.007904286748346753
11289,0.004163951248528448
11290,0.0073359695337265
11291,0.019653677772877104
11292,0.015873513064224087
11293,0.004490162135151421
11294,0.007479202698151595
11295,0.0018186676441797683
11296,0.00298324202839823
11297,0.002116514351479097
11298,0.0019740529374885317
11299,0.0005337040378376233
11300,0.01007054204101885
11301,0.003260666342940096
11302,0.006105903782411971
11303,0.008631824198851086
11304,0.002459577402730782
11305,0.0015907548522733905
11306,0.004231570157752618
11307,0.0414705139828296
11308,0.008336441087182322
11309,0.005159152062117437
11310,0.025271341416705954
11311,0.04269058767456343
11312,0.004067254848172653
11313,0.020732295434904187
11314,0.016830201008902534
11315,0.10124833563570786
11316,0.0026872753859629624
11317,0.05349121614807359
11318,0.01971855453628013
11319,0.05067440115087388
11320,0.020802815314280538
11321,0.028427254545591668
11322,0.01655098232734294
11323,0.006329291034547199
11324,0.019339856385195146
11325,0.006478509473632939
11326,0.02580339148252099
11327,0.020424880734047673
11328,0.036273820380534644
11329,0.030143780867701336
11330,0.018675645664881096
11331,0.011653979792325226
11332,0.007370014111247745
11333,0.006580778069487872
11334,0.02262871719740629
11335,0.00460613818724265
11336,0.012247192698738252
11337,0.014229008995710408
11338,0.000880707102290382
11339,0.007096651111613699
11340,0.009618302656905706
11341,0.0018155825511547716
11342,0.040842408266401044
11343,0.012166216585284283
11344,0.000501806735717499
11345,0.03652385145352644
11346,0.010795892737513172
11347,0.0069250058483759395
11348,0.011952079526173116
11349,0.025060786978871822
11350,0.011699185826363413
11351,0.04427988222657998
11352,0.007029590315227448
11353,0.05042235539916773
11354,0.034357626373198995
11355,0.018370716834132758
11356,0.014046954865739194
11357,0.013089316330490606
11358,0.013739258968364983
11359,0.009366517442475717
11360,0.012714149755298691
11361,0.007694663735345522
11362,0.0029163967494031033
11363,0.017747848235773498
11364,0.008974005683085342
11365,0.00896895473285412
11366,0.023732711602339633
11367,0.011949365715391659
11368,0.018360950411129267
11369,0.009842487744468362
11370,0.027382687231154345
11371,0.014197191447617167
11372,0.013989018907702672
11373,0.006074962798243373
11374,0.010268660136546325
11375,0.04650996092237458
11376,0.008494166527675416
11377,0.047339324625525876
11378,0.008361570785439582
11379,0.033561037245583535
11380,0.0052875303308837435
11381,0.008501599849444045
11382,0.006872640613330187
11383,0.03908695328367083
11384,0.016786573682559567
11385,0.011370108530708672
11386,0.013948153282768919
11387,0.02140736214484113
11388,0.04000211044432081
11389,0.02499966249772156
11390,0.015524290450766358
11391,0.04691725026043389
11392,0.007684591921507405
11393,0.022886019007239237
11394,0.09015604091795894
11395,0.023237097624273395
11396,0.01456090773268838
11397,0.011590052847162191
11398,0.01974874193461447
11399,0.0054648732830671004
11400,0.0137510425059367
11401,0.023723955235163574
11402,0.0032705436856902306
11403,0.004420534469947036
11404,0.02473499999999973
11405,0.0894160930537674
11406,0.014061041106544941
11407,0.007677476799045202
11408,0.047057314266754774
11409,0.01384208380266417
11410,0.008572423227999941
11411,0.010235109232445581
11412,0.018672340105077966
11413,0.015143327243373517
11414,0.014352179938960711
11415,0.00687322260660712
11416,0.027510327842459992
11417,0.017887456219371208
11418,0.005040527849356465
11419,0.02761617717932713
11420,0.006178034072426099
11421,0.016537540718015296
11422,0.009422596032939722
11423,0.009039616418855737
11424,0.006991321620407046
11425,0.012223456017016089
11426,0.042080044130206634
11427,0.011497320209507738
11428,0.010450299325856892
11429,0.032473005050348926
11430,0.022408604084153034
11431,0.04927174957315674
11432,0.016216797464364916
11433,0.027411412878572357
11434,0.013061179885442004
11435,0.007224692727033943
11436,0.024470862775963245
11437,0.02136332675403917
11438,0.01024723421221203
11439,0.01157193985467738
11440,0.014709609274211033
11441,0.004434776770029374
11442,0.00881067579700939
11443,0.017673220561061874
11444,0.015653934489448993
11445,0.01404605442820301
11446,0.009118777330314897
11447,0.012442829420998868
11448,0.009985834967594353
11449,0.014038631165467127
11450,0.018277562747809218
11451,0.009735935086057433
11452,0.018211638037254348
11453,0.013755718701699402
11454,0.02221913285886352
11455,0.11081971468111557
11456,0.06772022537617468
11457,0.1086965667213039
11458,0.04696435203428343
11459,0.007579904089105511
11460,0.09500112159863851
11461,0.04180105694836622
11462,0.008545054066542027
11463,0.0305044351201419
11464,0.0006451356446545516
11465,0.014283898697490229
11466,0.0631550572480141
11467,0.041178711223172536
11468,0.01044395638632932
11469,0.03148644706854665
11470,0.05190575709880393
11471,0.01883052543079791
11472,0.009271881416410608
11473,0.007690650557658769
11474,0.01971960286111444
11475,0.0042210633731301385
11476,0.0028724853350397374
11477,0.0017157776662306225
11478,0.004212196576622913
11479,0.005386930851604417
11480,0.013185147173999094
11481,0.010841315648941653
11482,0.004136788730404221
11483,0.009226405638165527
11484,0.005323289960169769
11485,0.0023810890365504986
11486,0.0018757497167797318
11487,0.011687738403989248
11488,0.0034707401228061367
11489,0.015881327211535234
11490,0.0208736023005175
11491,0.03351619205697025
11492,0.05902375936010749
11493,0.06899731917253868
11494,0.010984789347095061
11495,0.05559509827313503
11496,0.013361680807438788
11497,0.001749882853231115
11498,0.0071421941306547025
11499,0.007370579624423836
11500,0.030117041355335602
11501,0.043925152760128934
11502,0.0037266957214172566
11503,0.06426569166359584
11504,0.010434935026152238
11505,0.011349298172126217
11506,0.008378999761310835
11507,0.009787028251718245
11508,0.013588600847766847
11509,0.006411261654301671
11510,0.012539027274869826
11511,0.008395473661452265
11512,0.013309567836697718
11513,0.03179231141330188
11514,0.0062772944012507315
11515,0.00935930339287712
11516,0.031161039552619618
11517,0.007821268247538551
11518,0.006209443855936638
11519,0.012254928355557356
11520,0.0133766098096609
11521,0.08937359232457907
11522,0.010781172570737867
11523,0.007334347210221963
11524,0.01954776245507546
11525,0.0058085833901226356
11526,0.006990917321783821
11527,0.014700404246140625
11528,0.024828282924918385
11529,0.020710067938086177
11530,0.022724960484015486
11531,0.01057897844784676
11532,0.009637347404754517
11533,0.013107850357709394
11534,0.006943198398429292
11535,0.02212501647457275
11536,0.005086849909325461
11537,0.0066580395012345904
11538,0.00610060144576837
11539,0.011269535438504173
11540,0.015679020919694336
11541,0.013399144599554519
11542,0.020674461008694012
11543,0.011008125953133432
11544,0.027871187936650808
11545,0.011948515598160044
11546,0.01582456855653792
11547,0.01509386752956801
11548,0.015508368837498005
11549,0.019372701437840437
11550,0.004570057877096279
11551,0.010096276987091264
11552,0.041628037666929386
11553,0.017013716025615758
11554,0.05569247794810226
11555,0.02233483541466182
11556,0.023241586972491096
11557,0.006450667019777519
11558,0.013746347951362174
11559,0.02889368048553813
11560,0.01633103563770064
11561,0.017969675010972755
11562,0.028542057704378374
11563,0.003713763589671624
11564,0.01449878919082835
11565,0.01703667294397647
11566,0.011517149864441526
11567,0.009085595742714255
11568,0.010326068225607376
11569,0.016426696381210585
11570,0.021448859783211302
11571,0.01097992941688714
11572,0.0218409011947833
11573,0.010324821209104126
11574,0.005907028779344181
11575,0.0026718282130410186
11576,0.00352988413408024
11577,0.005013951036847066
11578,0.029655808368680633
11579,0.005276325425900514
11580,0.010829107534783396
11581,0.0035599433984250385
11582,0.011155063827696026
11583,0.006434983838364723
11584,0.008483280615420526
11585,0.004504134212030941
11586,0.004684164920236417
11587,0.004331464532928177
11588,0.008690321110297782
11589,0.0180801763818764
11590,0.03416523806444705
11591,0.022461824614222765
11592,0.01677167636223897
11593,0.05676288577055134
11594,0.014434993765137055
11595,0.035615785783843244
11596,0.013411789328795956
11597,0.022857964323191617
11598,0.020815229736897065
11599,0.007277791766730849
11600,0.011928439503975836
11601,0.022509138166538253
11602,0.01772252637182498
11603,0.005311760536770211
11604,0.014221043878703073
11605,0.07567932654298995
11606,0.024543819934960576
11607,0.007786493562578369
11608,0.07857211240637661
11609,0.010436250380287768
11610,0.055279925768772685
11611,0.009001199975556663
11612,0.01800657149487099
11613,0.034645746997289055
11614,0.03236216075913468
11615,0.017787850488462438
11616,0.01961709560561304
11617,0.018093037445391938
11618,0.007674589826174422
11619,0.00854942617956742
11620,0.005394005932509809
11621,0.004831487762592931
11622,0.006310058795291674
11623,0.009116398027717673
11624,0.009357286999982495
11625,0.05957955905342255
11626,0.008558886142496096
11627,0.0034110649363485513
11628,0.012719730382353224
11629,0.16774092478880356
11630,0.020244893800649713
11631,0.020714297405427774
11632,0.01004598790563201
11633,0.015037007481550293
11634,0.007708137583097558
11635,0.08418861230594324
11636,0.00443302075339454
11637,0.007855925470621035
11638,0.030507673870686834
11639,0.04506791998750892
11640,0.024128940507189868
11641,0.052331211126823006
11642,0.028370469470919202
11643,0.09009184185040837
11644,0.05127425557724706
11645,0.0017010293942214608
11646,0.00365590727452737
11647,0.010444230943452813
11648,0.001621870833326352
11649,0.0065176247974208104
11650,0.005851658311960769
11651,0.003016174066603884
11652,0.005536358460213423
11653,0.0036203017829976787
11654,0.004137792889936313
11655,0.004875910786719201
11656,0.0057836827368040284
11657,0.014872232381187945
11658,0.005648999911488654
11659,0.0035738270803125295
11660,0.0024569267388438506
11661,0.008188245355384285
11662,0.007108283618433098
11663,0.013380055194193972
11664,0.005320539916223171
11665,0.00970603755402689
11666,0.009099913186389343
11667,0.014113499140882639
11668,0.008248375961384141
11669,0.008524347775619806
11670,0.02047736958204042
11671,0.0037967919353192347
11672,0.018360682884907716
11673,0.0049432786690548096
11674,0.01991968044422764
11675,0.014341275849799844
11676,0.003295229278821269
11677,0.007298688649337765
11678,0.024090019946028506
11679,0.013819618844232589
11680,0.008742945098767269
11681,0.013263533315063922
11682,0.026643227525959136
11683,0.008257024221838598
11684,0.004655701558297185
11685,0.004673267486461858
11686,0.042366689792815944
11687,0.03285903219816631
11688,0.03147917355966666
11689,0.006457312908640177
11690,0.01452543593149311
11691,0.0037150323013388042
11692,0.009198870039306101
11693,0.006991465726153661
11694,0.019885636449449212
11695,0.015869872652275734
11696,0.011105848909482817
11697,0.0029714979387481673
11698,0.007618989237427456
11699,0.002763932886307875
11700,0.008957713156826072
11701,0.008059622137546279
11702,0.019549492704412426
11703,0.00784509133152621
11704,0.003068571817643516
11705,0.00881367846020353
11706,0.010433501809077001
11707,0.005473004659230497
11708,0.007378827887953159
11709,0.0019743717988156407
11710,0.0034078639937605666
11711,0.006464787158132081
11712,0.002447519969276483
11713,0.012201179164330727
11714,0.004245672149380154
11715,0.002998321196933265
11716,0.004704550988137969
11717,0.002593425726715947
11718,0.002538248608783741
11719,0.009215825790457923
11720,0.009729967831389533
11721,0.006830667610129732
11722,0.004603859467886551
11723,0.00499192598101479
11724,0.00916412707245406
11725,0.005001898139701074
11726,0.010879918014422564
11727,0.002671143949679624
11728,0.0026620296767689137
11729,0.003227214433529367
11730,0.00169729785247435
11731,0.003474812800714976
11732,0.015550450154255624
11733,0.008537170784286159
11734,0.010283840624976618
11735,0.003883728234570571
11736,0.004130668832039251
11737,0.00266958049138929
11738,0.0028537371988378545
11739,0.002799625689256907
11740,0.003800166443728237
11741,0.0053556627974443985
11742,0.0021991900781788707
11743,0.005123827085313961
11744,0.002552285642325057
11745,0.007232133364367822
11746,0.006945522946468233
11747,0.016480489950245952
11748,0.004214377415470471
11749,0.0017089262710835546
11750,0.005054789807708374
11751,0.004044218095009152
11752,0.008556915565781097
11753,0.003159073914949173
11754,0.005380824936741408
11755,0.006880800316833651
11756,0.0043283442561803725
11757,0.003984779542215796
11758,0.004177827425820214
11759,0.0009623040060182897
11760,0.0015798341685093103
11761,0.009696550159719854
11762,0.0014362607701932564
11763,0.0023597533769562687
11764,0.009273573475200546
11765,0.011387583589150938
11766,0.003306338306952609
11767,0.002430744124752394
11768,0.006972414216037909
11769,0.0012786090098231685
11770,0.006281046807664983
11771,0.0029791612913668054
11772,0.001940439383231237
11773,0.0017090354004578414
11774,0.010886678924273264
11775,0.0017223463646924753
11776,0.005807876806543901
11777,0.02016537453160561
11778,0.0021174687719128014
11779,0.004580931346365838
11780,0.004732173496377984
11781,0.002868406700601679
11782,0.00711647117607631
11783,0.008937245772608411
11784,0.008308150817118103
11785,0.014835186281260897
11786,0.004311373910934882
11787,0.050332055988204144
11788,0.016298276503982627
11789,0.005912463107689476
11790,0.016278032927851665
11791,0.01354676363565324
11792,0.017071821988290846
11793,0.008339027581194635
11794,0.02868857490361289
11795,0.01859657312517667
11796,0.010002039092107045
11797,0.016297291216638612
11798,0.03383096584492235
11799,0.004662585119870143
11800,0.009874182295251877
11801,0.04796126004391142
11802,0.010760809309716806
11803,0.027801238821317773
11804,0.01246822008146535
11805,0.06168099366905039
11806,0.007030000426739545
11807,0.01009815913917163
11808,0.006768878932286308
11809,0.23837490900889996
11810,0.013132316551166067
11811,0.010891148194746174
11812,0.033954910631602254
11813,0.030862446435749476
11814,0.06744817343709016
11815,0.027092828755974303
11816,0.023343434301747658
11817,0.07352579511980406
11818,0.018169260882050627
11819,0.01476426581310408
11820,0.024978272658439046
11821,0.007213194091367307
11822,0.020572696979272182
11823,0.006816804603340295
11824,0.009099599112056572
11825,0.012482185906321398
11826,0.08214292108879247
11827,0.0051114391319903646
11828,0.10541796016333575
11829,0.007821261279365936
11830,0.04870029705249092
11831,0.010543216444722999
11832,0.1159215074522271
11833,0.008271006831093462
11834,0.030312387253396234
11835,0.008256078064068726
11836,0.0667911549982518
11837,0.006066513496226768
11838,0.06417710234967146
11839,0.10289972947000622
11840,0.01832739861518986
11841,0.03230557092825537
11842,0.009669893898062044
11843,0.019344911604865612
11844,0.01112677603801191
11845,0.026063795656046
11846,0.015256109759695151
11847,0.013930530571376287
11848,0.026412508135349927
11849,0.014212354132933458
11850,0.011357180327867152
11851,0.012745710023397572
11852,0.013983048594639298
11853,0.0187470077078907
11854,0.0033978243038784365
11855,0.018020096559122938
11856,0.0081074428150941
11857,0.007992177425465777
11858,0.015534526867589424
11859,0.04887619240488547
11860,0.2299509423551033
11861,0.11703577894815036
11862,0.003942176683010597
11863,0.05191717316072482
11864,0.020954077980181684
11865,0.017915830095196785
11866,0.02484097924801093
11867,0.03101287838946924
11868,0.05577660324005947
11869,0.007877833331575268
11870,0.005947670216146903
11871,0.019290118221514628
11872,0.025620491896133163
11873,0.021800718978970315
11874,0.014509669396647653
11875,0.06958782336012756
11876,0.00700871664429452
11877,0.006010051913256293
11878,0.01213038185714254
11879,0.006365415461695963
11880,0.11004619868491086
11881,0.009579873172436817
11882,0.01206677131631001
11883,0.006731045981128648
11884,0.005749682512979083
11885,0.0012416505144265332
11886,0.007987225425647521
11887,0.028088714833533496
11888,0.09574655788069371
11889,0.011725620196805257
11890,0.02918981851605928
11891,0.005992822123170869
11892,0.006786715332176295
11893,0.01973587809042334
11894,0.00407746244618188
11895,0.013149802013716586
11896,0.005816609407549141
11897,0.025303170591844996
11898,0.019491173643469153
11899,0.01157795672819755
11900,0.019306291539287014
11901,0.004388603080711373
11902,0.011822517709858368
11903,0.012647738216775301
11904,0.012605676062790767
11905,0.015964560877138417
11906,0.009359286404409133
11907,0.005289567279096158
11908,0.007209003051739525
11909,0.009253909714264123
11910,0.01296130336810961
11911,0.004749772415596238
11912,0.016952612689500716
11913,0.006957933960592601
11914,0.035319210084599144
11915,0.011315278034588582
11916,0.008360092643027861
11917,0.015604439015859981
11918,0.012542985330464364
11919,0.01810655025121862
11920,0.02177370570206881
11921,0.015305415054810093
11922,0.02065841087789562
11923,0.009003147505184918
11924,0.01984620006447956
11925,0.04026492117216043
11926,0.004155676840176275
11927,0.014147397393159181
11928,0.0049166762146797514
11929,0.015599870416128822
11930,0.09363862675199736
11931,0.01131237026444696
11932,0.007636871741750107
11933,0.006004045719346792
11934,0.002522958580720303
11935,0.016830804407403335
11936,0.0021680816405280235
11937,0.01871139452312427
11938,0.011365481512015213
11939,0.007743017499653289
11940,0.0034893727229978163
11941,0.0014569454348065704
11942,0.008462142341026607
11943,0.007733756202522373
11944,0.02143682257239161
11945,0.01965174101701408
11946,0.011675210747567624
11947,0.026825725656531022
11948,0.019444083033147545
11949,0.013427721176733989
11950,0.005411692711150672
11951,0.010612620788486127
11952,0.006387415831145528
11953,0.02160910720044331
11954,0.01220487320703732
11955,0.009572492308694206
11956,0.021881904898797527
11957,0.025922002719698415
11958,0.02282247298168841
11959,0.010232314352080937
11960,0.018023723977025962
11961,0.005783652133388081
11962,0.004155862966944817
11963,0.00655654794842443
11964,0.02405975182748988
11965,0.012803478160262838
11966,0.005364050428550264
11967,0.016757960406926634
11968,0.016714301810124597
11969,0.005736217307599311
11970,0.011151217512000919
11971,0.02513639387422736
11972,0.03251418069088641
11973,0.015298333667418788
11974,0.006058317423192124
11975,0.021133411674394247
11976,0.008697669802889524
11977,0.015683776362858132
11978,0.034958314618986644
11979,0.005232959583256932
11980,0.008910239334596295
11981,0.0073955909162169275
11982,0.01149679416185371
11983,0.01464246867846345
11984,0.007351644849965547
11985,0.0039914791744395444
11986,0.005010301887113408
11987,0.008739531451962651
11988,0.0033344942645163076
11989,0.008870100844967678
11990,0.007897645471918067
11991,0.014648216956333348
11992,0.006233233911871889
11993,0.012519921405496525
11994,0.002303850038529544
11995,0.027205158573328826
11996,0.03510543413775456
11997,0.015529680292902442
11998,0.014629769820471
11999,0.0157201825052981
12000,0.00826599352770656
12001,0.01269768723037648
12002,0.01297593561172809
12003,0.006243579902581028
12004,0.012890788998344933
12005,0.017440995441784034
12006,0.01352478887080787
12007,0.01602128247051152
12008,0.011550830316476687
12009,0.012722430978388799
12010,0.007523222780169709
12011,0.010336380265847071
12012,0.011786611557186856
12013,0.0045074943150192354
12014,0.0061309826292347625
12015,0.01347664349904159
12016,0.027257871248516828
12017,0.031072092060242376
12018,0.010456576303940004
12019,0.014979617685375028
12020,0.011009445126800382
12021,0.01298133910657818
12022,0.010809347112567178
12023,0.011397727843747542
12024,0.025920274554872766
12025,0.011513591620341948
12026,0.01591129020537658
12027,0.006489786206028188
12028,0.012074916148780312
12029,0.010116013295758699
12030,0.013896075165316307
12031,0.02001806866308231
12032,0.015370068835236695
12033,0.024267439935027727
12034,0.015265732671575147
12035,0.017368874603726638
12036,0.020819296842106698
12037,0.021444171609092327
12038,0.009455629698749947
12039,0.004507130905577468
12040,0.005970906128889848
12041,0.01713019267258815
12042,0.021999581177835195
12043,0.0072403936357086866
12044,0.01193392617707334
12045,0.007108621526007377
12046,0.016587905232430238
12047,0.0129313873192333
12048,0.011465193631157831
12049,0.005084461918435606
12050,0.009595674442161925
12051,0.010467487043221282
12052,0.03694610961927316
12053,0.05688862481199112
12054,0.021625745258830865
12055,0.030266049758768128
12056,0.07840196250732887
12057,0.0048755014101048155
12058,0.003669002180432127
12059,0.010203105654653316
12060,0.04208823432979246
12061,0.00922913847549916
12062,0.010814565409669966
12063,0.01358486054399933
12064,0.011945472447740135
12065,0.01701125289330764
12066,0.01264180311507612
12067,0.0034030023508718845
12068,0.00857904266220489
12069,0.010138627323262851
12070,0.006979405418802167
12071,0.02659602173259454
12072,0.004665423453439368
12073,0.011237317295518221
12074,0.010809961563300495
12075,0.006362572199979004
12076,0.028275990840286636
12077,0.007790326950773279
12078,0.0027830576709741077
12079,0.002997888757105708
12080,0.009271888103296459
12081,0.013874290756640992
12082,0.010741393997058006
12083,0.004592406123160336
12084,0.002040664842631533
12085,0.0011800953351343466
12086,0.004117204148439758
12087,0.023545862163021628
12088,0.010456745669660624
12089,0.012190871215792671
12090,0.015608774199150584
12091,0.003308714100673503
12092,0.008500788904562287
12093,0.01748421596754845
12094,0.00596442796922901
12095,0.01559207003575982
12096,0.002888022853080464
12097,0.00499019218066989
12098,0.03564727317762074
12099,0.0007470963793286685
12100,0.007134787453029576
12101,0.04108142570554374
12102,0.03415549821039179
12103,0.01580234276934527
12104,0.013177122599415884
12105,0.01592745736144116
12106,0.015531984097334736
12107,0.022441229244407453
12108,0.016126999255907402
12109,0.004847041571924918
12110,0.08433515320434573
12111,0.013034652047516556
12112,0.1153618308453827
12113,0.028695344465610693
12114,0.008018696714554449
12115,0.0066928690410019065
12116,0.015124581316522057
12117,0.02931668734697399
12118,0.02239629545261419
12119,0.10616421540707098
12120,0.011817374496895352
