origin_city,destination_city,average_time
"Norfolk, VA","Charlotte, NC",79.44
"Norfolk, VA","Chicago, IL",75.83
"Norfolk, VA","Cincinnati, OH",106.8
"Norfolk, VA","Cleveland, OH",105.0
"Norfolk, VA","Dallas, TX",144.42
"Norfolk, VA","Detroit, MI",122.65
"Norfolk, VA","Houston, TX",148.98
"Norfolk, VA","Jacksonville, FL",97.34
"Norfolk, VA","Las Vegas, NV",144.27
"Norfolk, VA","Memphis, TN",84.33
"Norfolk, VA","Miami, FL",146.65
"Norfolk, VA","Minneapolis, MN",133.76
"Norfolk, VA","Nashville, TN",44.2
"Norfolk, VA","New York, NY",97.54
"Norfolk, VA","Newark, NJ",90.74
"Norfolk, VA","Orlando, FL",114.19
"Norfolk, VA","Tampa, FL",124.66
"Norfolk, VA","Washington, DC",61.72
"North Canton, OH","Atlanta, GA",110.79
"North Canton, OH","Boston, MA",103.04
"North Canton, OH","Chicago, IL",35.59
"North Canton, OH","Cincinnati, OH",59.0
"North Canton, OH","Denver, CO",82.48
"North Canton, OH","Detroit, MI",63.12
"North Canton, OH","Fort Lauderdale, FL",171.67
"North Canton, OH","Fort Myers, FL",169.56
"North Canton, OH","Las Vegas, NV",105.54
"North Canton, OH","New York, NY",101.45
"North Canton, OH","Orlando, FL",143.68
"North Canton, OH","Tampa, FL",142.43
"Oakland, CA","Albuquerque, NM",186.31
"Oakland, CA","Atlanta, GA",446.0
"Oakland, CA","Austin, TX",321.0
"Oakland, CA","Boise, ID",143.24
"Oakland, CA","Boston, MA",498.21
"Oakland, CA","Burbank, CA",60.39
"Oakland, CA","Chicago, IL",353.45
"Oakland, CA","Dallas, TX",317.45
"Oakland, CA","Denver, CO",197.95
"Oakland, CA","Honolulu, HI",213.67
"Oakland, CA","Houston, TX",336.69
"Oakland, CA","Kahului, HI",206.6
"Oakland, CA","Kansas City, MO",314.77
"Oakland, CA","Keahole, HI",216.0
"Oakland, CA","Las Vegas, NV",82.04
"Oakland, CA","Long Beach, CA",77.49
"Oakland, CA","Los Angeles, CA",74.3
"Oakland, CA","Nashville, TN",362.78
"Oakland, CA","New York, NY",503.43
"Oakland, CA","Ontario, CA",69.32
"Oakland, CA","Orange County, CA",79.5
"Oakland, CA","Phoenix, AZ",128.09
"Oakland, CA","Portland, OR",93.19
"Oakland, CA","Reno, NV",46.67
"Oakland, CA","Salt Lake City, UT",157.4
"Oakland, CA","San Diego, CA",80.17
"Oakland, CA","Seattle, WA",114.84
"Oakland, CA","Spokane, WA",111.44
"Oakland, CA","Tucson, AZ",139.24
"Oakland, CA","Washington, DC",476.34
"Oklahoma City, OK","Albuquerque, NM",44.86
"Oklahoma City, OK","Atlanta, GA",183.49
"Oklahoma City, OK","Austin, TX",73.93
"Oklahoma City, OK","BWI Airport, MD",218.93
"Oklahoma City, OK","Bloomington, IL",89.0
"Oklahoma City, OK","Chicago, IL",128.3
"Oklahoma City, OK","Cincinnati, OH",183.16
"Oklahoma City, OK","Cleveland, OH",216.0
"Oklahoma City, OK","Dallas, TX",55.55
"Oklahoma City, OK","Denver, CO",35.1
"Oklahoma City, OK","Detroit, MI",208.04
"Oklahoma City, OK","Houston, TX",87.26
"Oklahoma City, OK","Kansas City, MO",60.74
"Oklahoma City, OK","Las Vegas, NV",42.0
"Oklahoma City, OK","Los Angeles, CA",71.47
"Oklahoma City, OK","Memphis, TN",91.47
"Oklahoma City, OK","Minneapolis, MN",128.56
"Oklahoma City, OK","Newark, NJ",262.6
"Oklahoma City, OK","Ontario, CA",65.98
"Oklahoma City, OK","Orlando, FL",206.0
"Oklahoma City, OK","Phoenix, AZ",48.51
"Oklahoma City, OK","Sacramento, CA",96.53
"Oklahoma City, OK","Saint Louis, MO",76.66
"Oklahoma City, OK","Salt Lake City, UT",94.77
"Oklahoma City, OK","San Antonio, TX",80.62
"Oklahoma City, OK","San Diego, CA",64.41
"Oklahoma City, OK","Tulsa, OK",57.0
"Omaha, NE","Atlanta, GA",192.91
"Omaha, NE","Birmingham, AL",120.0
"Omaha, NE","Chicago, IL",91.34
"Omaha, NE","Cincinnati, OH",170.26
"Omaha, NE","Cleveland, OH",178.05
"Omaha, NE","Dallas, TX",110.88
"Omaha, NE","Denver, CO",36.65
"Omaha, NE","Detroit, MI",182.16
"Omaha, NE","Houston, TX",142.43
"Omaha, NE","Las Vegas, NV",57.35
"Omaha, NE","Memphis, TN",100.73
"Omaha, NE","Milwaukee, WI",79.72
"Omaha, NE","Minneapolis, MN",75.65
"Omaha, NE","Newark, NJ",242.5
"Omaha, NE","Ontario, CA",84.08
"Omaha, NE","Orlando, FL",220.0
"Omaha, NE","Phoenix, AZ",71.2
"Omaha, NE","Saint Louis, MO",64.78
"Omaha, NE","Salt Lake City, UT",94.84
"Omaha, NE","San Diego, CA",84.07
"Omaha, NE","Tucson, AZ",70.23
"Ontario, CA","Albuquerque, NM",159.37
"Ontario, CA","Atlanta, GA",423.21
"Ontario, CA","Austin, TX",280.37
"Ontario, CA","Boise, ID",175.92
"Ontario, CA","Colorado Springs, CO",183.0
"Ontario, CA","Dallas, TX",287.57
"Ontario, CA","Denver, CO",186.21
"Ontario, CA","El Paso, TX",159.65
"Ontario, CA","Fresno, CA",53.0
"Ontario, CA","Houston, TX",302.35
"Ontario, CA","Kansas City, MO",298.32
"Ontario, CA","Las Vegas, NV",58.28
"Ontario, CA","Los Angeles, CA",42.07
"Ontario, CA","Monterey, CA",63.48
"Ontario, CA","Nashville, TN",334.31
"Ontario, CA","New York, NY",470.5
"Ontario, CA","Oakland, CA",72.7
"Ontario, CA","Oklahoma City, OK",273.02
"Ontario, CA","Omaha, NE",296.33
"Ontario, CA","Phoenix, AZ",93.11
"Ontario, CA","Portland, OR",145.17
"Ontario, CA","Reno, NV",78.5
"Ontario, CA","Sacramento, CA",74.0
"Ontario, CA","Salt Lake City, UT",162.56
"Ontario, CA","San Antonio, TX",272.69
"Ontario, CA","San Diego, CA",55.0
"Ontario, CA","San Francisco, CA",86.53
"Ontario, CA","San Jose, CA",65.18
"Ontario, CA","Seattle, WA",158.45
"Ontario, CA","Spokane, WA",154.33
"Ontario, CA","Tucson, AZ",99.9
"Ontario, CA","Tulsa, OK",282.57
"Orange County, CA","Atlanta, GA",427.37
"Orange County, CA","Austin, TX",273.96
"Orange County, CA","Chicago, IL",353.38
"Orange County, CA","Cincinnati, OH",414.5
"Orange County, CA","Dallas, TX",287.8
"Orange County, CA","Denver, CO",189.32
"Orange County, CA","Honolulu, HI",231.67
"Orange County, CA","Houston, TX",302.21
"Orange County, CA","Kahului, HI",218.83
"Orange County, CA","Keahole, HI",215.08
"Orange County, CA","Las Vegas, NV",64.78
"Orange County, CA","Lihue, HI",241.0
"Orange County, CA","Los Angeles, CA",41.08
"Orange County, CA","Minneapolis, MN",338.11
"Orange County, CA","Newark, NJ",484.35
"Orange County, CA","Oakland, CA",80.97
"Orange County, CA","Phoenix, AZ",94.13
"Orange County, CA","Portland, OR",147.95
"Orange County, CA","Reno, NV",82.25
"Orange County, CA","Sacramento, CA",82.1
"Orange County, CA","Saint Louis, MO",320.77
"Orange County, CA","Salt Lake City, UT",167.65
"Orange County, CA","San Diego, CA",49.0
"Orange County, CA","San Francisco, CA",91.23
"Orange County, CA","San Jose, CA",72.75
"Orange County, CA","Seattle, WA",165.94
"Orlando, FL","Aguadilla, PR",172.3
"Orlando, FL","Albany, NY",154.33
"Orlando, FL","Albuquerque, NM",118.86
"Orlando, FL","Asheville, NC",106.0
"Orlando, FL","Atlanta, GA",98.28
"Orlando, FL","Austin, TX",106.13
"Orlando, FL","BWI Airport, MD",125.49
"Orlando, FL","Birmingham, AL",33.91
"Orlando, FL","Bloomington, IL",89.9
"Orlando, FL","Boston, MA",170.8
"Orlando, FL","Buffalo, NY",149.44
"Orlando, FL","Charlotte, NC",99.19
"Orlando, FL","Chicago, IL",114.22
"Orlando, FL","Cincinnati, OH",130.94
"Orlando, FL","Cleveland, OH",145.58
"Orlando, FL","Columbus, OH",129.48
"Orlando, FL","Dallas, TX",111.26
"Orlando, FL","Dayton, OH",133.76
"Orlando, FL","Denver, CO",124.69
"Orlando, FL","Detroit, MI",159.04
"Orlando, FL","Flint, MI",158.93
"Orlando, FL","Fort Lauderdale, FL",54.87
"Orlando, FL","Fort Myers, FL",43.64
"Orlando, FL","Grand Rapids, MI",166.28
"Orlando, FL","Greensboro, NC",98.0
"Orlando, FL","Greenville, SC",92.37
"Orlando, FL","Houston, TX",92.62
"Orlando, FL","Huntsville, AL",49.69
"Orlando, FL","Indianapolis, IN",143.38
"Orlando, FL","Islip, NY",143.49
"Orlando, FL","Jackson, MS",48.1
"Orlando, FL","Jacksonville, FL",39.5
"Orlando, FL","Kansas City, MO",114.79
"Orlando, FL","Key West, FL",60.67
"Orlando, FL","Knoxville, TN",99.7
"Orlando, FL","Las Vegas, NV",124.14
"Orlando, FL","Lexington, KY",124.67
"Orlando, FL","Los Angeles, CA",149.68
"Orlando, FL","Louisville, KY",122.18
"Orlando, FL","Manchester, NH",162.16
"Orlando, FL","Memphis, TN",72.08
"Orlando, FL","Miami, FL",63.13
"Orlando, FL","Milwaukee, WI",111.5
"Orlando, FL","Minneapolis, MN",150.45
"Orlando, FL","Moline, IL",110.71
"Orlando, FL","Nashville, TN",52.16
"Orlando, FL","New Orleans, LA",44.03
"Orlando, FL","New York, NY",158.5
"Orlando, FL","Newark, NJ",166.21
"Orlando, FL","Newburgh, NY",159.61
"Orlando, FL","Newport News, VA",110.44
"Orlando, FL","Norfolk, VA",105.35
"Orlando, FL","North Canton, OH",136.97
"Orlando, FL","Omaha, NE",133.67
"Orlando, FL","Panama City, FL",15.62
"Orlando, FL","Pensacola, FL",20.75
"Orlando, FL","Philadelphia, PA",144.58
"Orlando, FL","Phoenix, AZ",133.44
"Orlando, FL","Pittsburgh, PA",133.55
"Orlando, FL","Ponce, PR",184.4
"Orlando, FL","Portland, ME",170.07
"Orlando, FL","Portland, OR",191.67
"Orlando, FL","Providence, RI",153.11
"Orlando, FL","Rdu Airport, NC",95.08
"Orlando, FL","Richmond, VA",108.86
"Orlando, FL","Rochester, NY",152.85
"Orlando, FL","Saint Louis, MO",85.95
"Orlando, FL","Salt Lake City, UT",174.22
"Orlando, FL","San Antonio, TX",112.29
"Orlando, FL","San Diego, CA",154.67
"Orlando, FL","San Francisco, CA",182.64
"Orlando, FL","San Juan, PR",189.28
"Orlando, FL","Seattle, WA",196.47
"Orlando, FL","South Burlington, VT",173.59
"Orlando, FL","Syracuse, NY",157.35
"Orlando, FL","Tallahassee, FL",63.45
"Orlando, FL","Tulsa, OK",115.67
"Orlando, FL","Washington, DC",126.94
"Orlando, FL","White Plains, NY",156.62
"Orlando, FL","Windsor Locks, CT",153.86
"Oxnard, CA","Los Angeles, CA",42.92
"Palm Springs, CA","Chicago, IL",342.92
"Palm Springs, CA","Dallas, TX",281.59
"Palm Springs, CA","Denver, CO",182.12
"Palm Springs, CA","Houston, TX",300.87
"Palm Springs, CA","Las Vegas, NV",64.7
"Palm Springs, CA","Los Angeles, CA",48.81
"Palm Springs, CA","Minneapolis, MN",310.8
"Palm Springs, CA","Phoenix, AZ",93.81
"Palm Springs, CA","Portland, OR",153.23
"Palm Springs, CA","Salt Lake City, UT",159.52
"Palm Springs, CA","San Francisco, CA",94.88
"Palm Springs, CA","Seattle, WA",166.84
"Palmdale, CA","San Francisco, CA",82.26
"Panama City, FL","Atlanta, GA",141.53
"Panama City, FL","Memphis, TN",93.67
"Panama City, FL","Orlando, FL",124.89
"Pasco, WA","Denver, CO",192.86
"Pasco, WA","Salt Lake City, UT",148.89
"Pellston, MI","Detroit, MI",79.5
"Pensacola, FL","Atlanta, GA",130.1
"Pensacola, FL","Charlotte, NC",150.78
"Pensacola, FL","Chicago, IL",157.55
"Pensacola, FL","Dallas, TX",122.41
"Pensacola, FL","Fort Lauderdale, FL",158.5
"Pensacola, FL","Houston, TX",106.64
"Pensacola, FL","Memphis, TN",91.55
"Pensacola, FL","Orlando, FL",144.76
"Pensacola, FL","Tampa, FL",128.25
"Peoria, IL","Atlanta, GA",171.6
"Peoria, IL","Chicago, IL",64.04
"Peoria, IL","Dallas, TX",130.45
"Peoria, IL","Denver, CO",92.3
"Peoria, IL","Detroit, MI",149.92
"Petersburg, AK","Juneau, AK",42.58
"Petersburg, AK","Wrangell, AK",26.35
"Philadelphia, PA","Albany, NY",72.13
"Philadelphia, PA","Atlanta, GA",140.65
"Philadelphia, PA","Austin, TX",176.22
"Philadelphia, PA","BWI Airport, MD",61.3
"Philadelphia, PA","Boston, MA",87.68
"Philadelphia, PA","Buffalo, NY",75.44
"Philadelphia, PA","Charlotte Amalie, VI",262.72
"Philadelphia, PA","Charlotte, NC",107.85
"Philadelphia, PA","Chicago, IL",87.61
"Philadelphia, PA","Cincinnati, OH",123.9
"Philadelphia, PA","Cleveland, OH",95.19
"Philadelphia, PA","Columbus, OH",90.18
"Philadelphia, PA","Dallas, TX",169.37
"Philadelphia, PA","Denver, CO",135.95
"Philadelphia, PA","Detroit, MI",116.2
"Philadelphia, PA","Fort Lauderdale, FL",166.48
"Philadelphia, PA","Fort Myers, FL",182.08
"Philadelphia, PA","Houston, TX",165.84
"Philadelphia, PA","Indianapolis, IN",139.26
"Philadelphia, PA","Jacksonville, FL",139.94
"Philadelphia, PA","Las Vegas, NV",149.78
"Philadelphia, PA","Los Angeles, CA",183.79
"Philadelphia, PA","Manchester, NH",76.74
"Philadelphia, PA","Memphis, TN",114.16
"Philadelphia, PA","Miami, FL",173.48
"Philadelphia, PA","Milwaukee, WI",87.06
"Philadelphia, PA","Minneapolis, MN",118.32
"Philadelphia, PA","Nashville, TN",78.68
"Philadelphia, PA","New Orleans, LA",136.03
"Philadelphia, PA","New York, NY",75.22
"Philadelphia, PA","Norfolk, VA",61.48
"Philadelphia, PA","Orlando, FL",154.24
"Philadelphia, PA","Phoenix, AZ",163.76
"Philadelphia, PA","Pittsburgh, PA",77.07
"Philadelphia, PA","Portland, OR",187.72
"Philadelphia, PA","Providence, RI",67.08
"Philadelphia, PA","Rdu Airport, NC",86.81
"Philadelphia, PA","Richmond, VA",78.7
"Philadelphia, PA","Sacramento, CA",206.8
"Philadelphia, PA","Saint Louis, MO",95.35
"Philadelphia, PA","Salt Lake City, UT",182.96
"Philadelphia, PA","San Antonio, TX",181.14
"Philadelphia, PA","San Diego, CA",174.43
"Philadelphia, PA","San Francisco, CA",200.59
"Philadelphia, PA","San Juan, PR",254.94
"Philadelphia, PA","Seattle, WA",176.32
"Philadelphia, PA","Syracuse, NY",72.09
"Philadelphia, PA","Tampa, FL",162.68
"Philadelphia, PA","Washington, DC",68.54
"Philadelphia, PA","West Palm Beach, FL",163.84
"Philadelphia, PA","Windsor Locks, CT",66.63
"Phoenix, AZ","Albuquerque, NM",96.82
"Phoenix, AZ","Aspen, CO",160.35
"Phoenix, AZ","Atlanta, GA",369.63
"Phoenix, AZ","Austin, TX",223.6
"Phoenix, AZ","BWI Airport, MD",402.94
"Phoenix, AZ","Bakersfield, CA",70.49
"Phoenix, AZ","Birmingham, AL",286.59
"Phoenix, AZ","Boise, ID",168.18
"Phoenix, AZ","Boston, MA",439.7
"Phoenix, AZ","Buffalo, NY",384.65
"Phoenix, AZ","Burbank, CA",59.54
"Phoenix, AZ","Charlotte, NC",381.52
"Phoenix, AZ","Chicago, IL",294.15
"Phoenix, AZ","Cincinnati, OH",364.62
"Phoenix, AZ","Cleveland, OH",380.51
"Phoenix, AZ","Colorado Springs, CO",141.09
"Phoenix, AZ","Columbus, OH",373.0
"Phoenix, AZ","Dallas, TX",232.49
"Phoenix, AZ","Denver, CO",137.84
"Phoenix, AZ","Des Moines, IA",261.88
"Phoenix, AZ","Detroit, MI",384.21
"Phoenix, AZ","Durango, CO",124.98
"Phoenix, AZ","El Paso, TX",96.82
"Phoenix, AZ","Eugene, OR",142.14
"Phoenix, AZ","Flagstaff, AZ",57.7
"Phoenix, AZ","Fort Lauderdale, FL",404.54
"Phoenix, AZ","Fresno, CA",82.21
"Phoenix, AZ","Grand Junction, CO",145.71
"Phoenix, AZ","Honolulu, HI",211.17
"Phoenix, AZ","Houston, TX",245.41
"Phoenix, AZ","Indianapolis, IN",348.51
"Phoenix, AZ","Kahului, HI",201.93
"Phoenix, AZ","Kansas City, MO",238.45
"Phoenix, AZ","Keahole, HI",201.91
"Phoenix, AZ","Las Vegas, NV",52.0
"Phoenix, AZ","Lihue, HI",220.12
"Phoenix, AZ","Little Rock, AR",245.41
"Phoenix, AZ","Long Beach, CA",58.43
"Phoenix, AZ","Los Angeles, CA",60.11
"Phoenix, AZ","Louisville, KY",339.79
"Phoenix, AZ","Manchester, NH",421.75
"Phoenix, AZ","Medford, OR",130.54
"Phoenix, AZ","Memphis, TN",274.8
"Phoenix, AZ","Miami, FL",400.7
"Phoenix, AZ","Milwaukee, WI",290.71
"Phoenix, AZ","Minneapolis, MN",276.96
"Phoenix, AZ","Monterey, CA",104.65
"Phoenix, AZ","Nashville, TN",269.97
"Phoenix, AZ","New Orleans, LA",258.0
"Phoenix, AZ","New York, NY",449.76
"Phoenix, AZ","Newark, NJ",436.85
"Phoenix, AZ","Oakland, CA",95.38
"Phoenix, AZ","Oklahoma City, OK",210.13
"Phoenix, AZ","Omaha, NE",239.9
"Phoenix, AZ","Ontario, CA",47.59
"Phoenix, AZ","Orange County, CA",49.44
"Phoenix, AZ","Orlando, FL",388.84
"Phoenix, AZ","Palm Springs, CA",57.5
"Phoenix, AZ","Philadelphia, PA",421.1
"Phoenix, AZ","Pittsburgh, PA",378.55
"Phoenix, AZ","Portland, OR",146.74
"Phoenix, AZ","Providence, RI",433.53
"Phoenix, AZ","Rdu Airport, NC",408.01
"Phoenix, AZ","Reno, NV",83.69
"Phoenix, AZ","Sacramento, CA",94.72
"Phoenix, AZ","Saint Louis, MO",261.02
"Phoenix, AZ","Salt Lake City, UT",127.01
"Phoenix, AZ","San Antonio, TX",215.28
"Phoenix, AZ","San Diego, CA",48.42
"Phoenix, AZ","San Francisco, CA",106.93
"Phoenix, AZ","San Jose, CA",90.81
"Phoenix, AZ","San Luis Obispo, CA",81.74
"Phoenix, AZ","Santa Barbara, CA",72.62
"Phoenix, AZ","Seattle, WA",159.93
"Phoenix, AZ","Spokane, WA",145.03
"Phoenix, AZ","Tampa, FL",383.72
"Phoenix, AZ","Telluride, CO",123.7
"Phoenix, AZ","Tucson, AZ",47.59
"Phoenix, AZ","Tulsa, OK",226.4
"Phoenix, AZ","Washington, DC",409.23
"Phoenix, AZ","Wichita, KS",238.88
"Phoenix, AZ","Windsor Locks, CT",437.0
"Phoenix, AZ","Yuma, AZ",65.41
"Pittsburgh, PA","Atlanta, GA",113.22
"Pittsburgh, PA","BWI Airport, MD",59.48
"Pittsburgh, PA","Boston, MA",93.93
"Pittsburgh, PA","Charlotte, NC",92.05
"Pittsburgh, PA","Chicago, IL",38.97
"Pittsburgh, PA","Cincinnati, OH",74.41
"Pittsburgh, PA","Dallas, TX",118.57
"Pittsburgh, PA","Denver, CO",92.21
"Pittsburgh, PA","Detroit, MI",76.62
"Pittsburgh, PA","Fort Lauderdale, FL",163.1
"Pittsburgh, PA","Fort Myers, FL",159.23
"Pittsburgh, PA","Houston, TX",141.31
"Pittsburgh, PA","Kansas City, MO",85.21
"Pittsburgh, PA","Las Vegas, NV",105.72
"Pittsburgh, PA","Los Angeles, CA",138.91
"Pittsburgh, PA","Memphis, TN",77.03
"Pittsburgh, PA","Miami, FL",179.0
"Pittsburgh, PA","Milwaukee, WI",35.24
"Pittsburgh, PA","Minneapolis, MN",83.1
"Pittsburgh, PA","New York, NY",100.61
"Pittsburgh, PA","Newark, NJ",99.01
"Pittsburgh, PA","Orlando, FL",134.82
"Pittsburgh, PA","Philadelphia, PA",74.52
"Pittsburgh, PA","Phoenix, AZ",119.19
"Pittsburgh, PA","Salt Lake City, UT",143.24
"Pittsburgh, PA","San Francisco, CA",151.23
"Pittsburgh, PA","Tampa, FL",141.28
"Pittsburgh, PA","Washington, DC",71.71
"Pocatello, ID","Salt Lake City, UT",58.43
"Ponce, PR","Fort Lauderdale, FL",105.44
"Ponce, PR","New York, NY",210.56
"Ponce, PR","Newark, NJ",201.0
"Ponce, PR","Orlando, FL",154.79
"Portland, ME","Atlanta, GA",178.87
"Portland, ME","BWI Airport, MD",98.41
"Portland, ME","Boston, MA",55.0
"Portland, ME","Charlotte, NC",162.5
"Portland, ME","Chicago, IL",108.85
"Portland, ME","Cincinnati, OH",154.83
"Portland, ME","Cleveland, OH",119.14
"Portland, ME","Detroit, MI",147.0
"Portland, ME","New York, NY",86.78
"Portland, ME","Newark, NJ",101.34
"Portland, ME","Orlando, FL",198.31
"Portland, ME","Washington, DC",109.3
"Portland, OR","Albuquerque, NM",205.54
"Portland, OR","Anchorage, AK",173.0
"Portland, OR","Atlanta, GA",452.21
"Portland, OR","Boise, ID",121.26
"Portland, OR","Boston, MA",492.46
"Portland, OR","Burbank, CA",125.75
"Portland, OR","Chicago, IL",349.97
"Portland, OR","Cincinnati, OH",424.27
"Portland, OR","Dallas, TX",334.64
"Portland, OR","Denver, CO",203.26
"Portland, OR","Detroit, MI",451.25
"Portland, OR","Eugene, OR",39.74
"Portland, OR","Honolulu, HI",188.75
"Portland, OR","Houston, TX",356.69
"Portland, OR","Kahului, HI",163.91
"Portland, OR","Kansas City, MO",311.47
"Portland, OR","Las Vegas, NV",121.99
"Portland, OR","Los Angeles, CA",137.25
"Portland, OR","Medford, OR",61.34
"Portland, OR","Minneapolis, MN",314.93
"Portland, OR","New York, NY",483.43
"Portland, OR","Newark, NJ",492.84
"Portland, OR","Oakland, CA",95.91
"Portland, OR","Ontario, CA",134.07
"Portland, OR","Orange County, CA",139.82
"Portland, OR","Palm Springs, CA",137.07
"Portland, OR","Philadelphia, PA",484.7
"Portland, OR","Phoenix, AZ",166.73
"Portland, OR","Redmond, OR",41.1
"Portland, OR","Reno, NV",74.18
"Portland, OR","Sacramento, CA",80.26
"Portland, OR","Salt Lake City, UT",160.52
"Portland, OR","San Diego, CA",139.68
"Portland, OR","San Francisco, CA",107.27
"Portland, OR","San Jose, CA",99.77
"Portland, OR","Seattle, WA",54.01
"Portland, OR","Spokane, WA",56.33
"Portland, OR","Washington, DC",465.81
"Providence, RI","Atlanta, GA",169.04
"Providence, RI","BWI Airport, MD",75.66
"Providence, RI","Boston, MA",51.0
"Providence, RI","Charlotte, NC",134.71
"Providence, RI","Chicago, IL",101.22
"Providence, RI","Cincinnati, OH",143.93
"Providence, RI","Cleveland, OH",114.67
"Providence, RI","Detroit, MI",126.7
"Providence, RI","Fort Lauderdale, FL",189.28
"Providence, RI","Las Vegas, NV",165.67
"Providence, RI","Minneapolis, MN",136.5
"Providence, RI","Nashville, TN",93.95
"Providence, RI","New York, NY",68.28
"Providence, RI","Newark, NJ",87.1
"Providence, RI","Orlando, FL",172.42
"Providence, RI","Philadelphia, PA",82.06
"Providence, RI","Phoenix, AZ",188.01
"Providence, RI","Tampa, FL",183.07
"Providence, RI","Washington, DC",92.21
"Providence, RI","Windsor Locks, CT",39.0
"Rapid City, SD","Chicago, IL",196.35
"Rapid City, SD","Denver, CO",80.18
"Rapid City, SD","Minneapolis, MN",152.85
"Rapid City, SD","Salt Lake City, UT",106.93
"Rdu Airport, NC","Atlanta, GA",89.32
"Rdu Airport, NC","Austin, TX",129.04
"Rdu Airport, NC","BWI Airport, MD",57.76
"Rdu Airport, NC","Birmingham, AL",41.53
"Rdu Airport, NC","Boston, MA",111.9
"Rdu Airport, NC","Charlotte, NC",61.69
"Rdu Airport, NC","Chicago, IL",71.2
"Rdu Airport, NC","Cincinnati, OH",94.82
"Rdu Airport, NC","Cleveland, OH",97.89
"Rdu Airport, NC","Columbus, OH",81.66
"Rdu Airport, NC","Dallas, TX",123.21
"Rdu Airport, NC","Denver, CO",116.12
"Rdu Airport, NC","Detroit, MI",114.47
"Rdu Airport, NC","Fayetteville / Springdale, AR",98.98
"Rdu Airport, NC","Fort Lauderdale, FL",122.88
"Rdu Airport, NC","Houston, TX",123.58
"Rdu Airport, NC","Indianapolis, IN",111.0
"Rdu Airport, NC","Jacksonville, FL",88.49
"Rdu Airport, NC","Kansas City, MO",102.86
"Rdu Airport, NC","Las Vegas, NV",123.85
"Rdu Airport, NC","Los Angeles, CA",163.0
"Rdu Airport, NC","Louisville, KY",93.76
"Rdu Airport, NC","Memphis, TN",68.74
"Rdu Airport, NC","Miami, FL",123.14
"Rdu Airport, NC","Milwaukee, WI",74.58
"Rdu Airport, NC","Minneapolis, MN",112.11
"Rdu Airport, NC","Nashville, TN",29.98
"Rdu Airport, NC","New Orleans, LA",79.0
"Rdu Airport, NC","New York, NY",103.42
"Rdu Airport, NC","Newark, NJ",103.55
"Rdu Airport, NC","Orlando, FL",98.74
"Rdu Airport, NC","Philadelphia, PA",80.6
"Rdu Airport, NC","Phoenix, AZ",125.18
"Rdu Airport, NC","Saint Louis, MO",70.07
"Rdu Airport, NC","Salt Lake City, UT",160.36
"Rdu Airport, NC","San Antonio, TX",143.38
"Rdu Airport, NC","Tampa, FL",103.2
"Rdu Airport, NC","Washington, DC",62.08
"Rdu Airport, NC","Windsor Locks, CT",94.73
"Redding, CA","Sacramento, CA",45.0
"Redding, CA","San Francisco, CA",72.79
"Redmond, OR","Denver, CO",193.0
"Redmond, OR","Portland, OR",48.31
"Redmond, OR","Salt Lake City, UT",155.02
"Redmond, OR","San Francisco, CA",128.45
"Reno, NV","Atlanta, GA",435.06
"Reno, NV","Boise, ID",122.68
"Reno, NV","Chicago, IL",350.67
"Reno, NV","Dallas, TX",302.41
"Reno, NV","Denver, CO",184.7
"Reno, NV","Houston, TX",324.17
"Reno, NV","Las Vegas, NV",71.14
"Reno, NV","Long Beach, CA",86.56
"Reno, NV","Los Angeles, CA",84.58
"Reno, NV","Oakland, CA",56.59
"Reno, NV","Ontario, CA",74.95
"Reno, NV","Orange County, CA",89.0
"Reno, NV","Phoenix, AZ",129.36
"Reno, NV","Portland, OR",84.96
"Reno, NV","Salt Lake City, UT",141.51
"Reno, NV","San Diego, CA",82.98
"Reno, NV","San Francisco, CA",71.5
"Reno, NV","San Jose, CA",56.14
"Reno, NV","Seattle, WA",104.92
"Reno, NV","Spokane, WA",102.66
"Reno, NV","Tucson, AZ",139.0
"Rhinelander, WI","Minneapolis, MN",68.8
"Richmond, VA","Atlanta, GA",105.12
"Richmond, VA","Boston, MA",100.18
"Richmond, VA","Charlotte, NC",75.91
"Richmond, VA","Chicago, IL",78.0
"Richmond, VA","Cincinnati, OH",97.47
"Richmond, VA","Cleveland, OH",86.22
"Richmond, VA","Dallas, TX",135.24
"Richmond, VA","Detroit, MI",114.77
"Richmond, VA","Fort Lauderdale, FL",141.79
"Richmond, VA","Houston, TX",139.0
"Richmond, VA","Memphis, TN",90.8
"Richmond, VA","Miami, FL",158.64
"Richmond, VA","Minneapolis, MN",120.87
"Richmond, VA","New York, NY",89.73
"Richmond, VA","Newark, NJ",86.59
"Richmond, VA","Norfolk, VA",43.0
"Richmond, VA","Orlando, FL",113.25
"Richmond, VA","Philadelphia, PA",68.64
"Richmond, VA","Washington, DC",55.0
"Roanoke, VA","Atlanta, GA",85.02
"Roanoke, VA","BWI Airport, MD",88.0
"Roanoke, VA","Charlotte, NC",50.0
"Roanoke, VA","Chicago, IL",57.54
"Roanoke, VA","Detroit, MI",97.49
"Roanoke, VA","Washington, DC",63.77
"Rochester, MN","Chicago, IL",77.14
"Rochester, MN","Detroit, MI",159.26
"Rochester, MN","Minneapolis, MN",49.43
"Rochester, NY","Atlanta, GA",138.67
"Rochester, NY","BWI Airport, MD",75.67
"Rochester, NY","Charlotte, NC",120.35
